countrycode,year,rgdpo,pop,hc,cn,region
ARG,2013,904232,42.19603,2.9163318,3166597.5,Latin America & Caribbean
ARG,2014,879837.75,42.637511,2.9456627,3204576.5,Latin America & Caribbean
ARG,2015,913103.5,43.075416,2.9752891,3234959.8,Latin America & Caribbean
ARG,2016,908771.31,43.50846,3.0052135,3183677.8,Latin America & Caribbean
ARG,2017,1022513.3,43.93714,3.0354388,3316644.3,Latin America & Caribbean
ARG,2018,1021129.3,44.36114999999999,3.065968,3361086.5,Latin America & Caribbean
ARG,2019,977420.56,44.780677,3.0968044,3374818.5,Latin America & Caribbean
ARM,1950,,,,,Europe & Central Asia
ARM,1951,,,,,Europe & Central Asia
ARM,1952,,,,,Europe & Central Asia
ARM,1953,,,,,Europe & Central Asia
ARM,1954,,,,,Europe & Central Asia
ARM,1955,,,,,Europe & Central Asia
ARM,1956,,,,,Europe & Central Asia
ARM,1957,,,,,Europe & Central Asia
ARM,1958,,,,,Europe & Central Asia
ARM,1959,,,,,Europe & Central Asia
ARM,1960,,,,,Europe & Central Asia
ARM,1961,,,,,Europe & Central Asia
ARM,1962,,,,,Europe & Central Asia
ARM,1963,,,,,Europe & Central Asia
ARM,1964,,,,,Europe & Central Asia
ARM,1965,,,,,Europe & Central Asia
ARM,1966,,,,,Europe & Central Asia
ARM,1967,,,,,Europe & Central Asia
ARM,1968,,,,,Europe & Central Asia
ARM,1969,,,,,Europe & Central Asia
ARM,1970,,,,,Europe & Central Asia
ARM,1971,,,,,Europe & Central Asia
ARM,1972,,,,,Europe & Central Asia
ARM,1973,,,,,Europe & Central Asia
ARM,1974,,,,,Europe & Central Asia
ARM,1975,,,,,Europe & Central Asia
ARM,1976,,,,,Europe & Central Asia
ARM,1977,,,,,Europe & Central Asia
ARM,1978,,,,,Europe & Central Asia
ARM,1979,,,,,Europe & Central Asia
ARM,1980,,,,,Europe & Central Asia
ARM,1981,,,,,Europe & Central Asia
ARM,1982,,,,,Europe & Central Asia
ARM,1983,,,,,Europe & Central Asia
ARM,1984,,,,,Europe & Central Asia
ARM,1985,,,,,Europe & Central Asia
ARM,1986,,,,,Europe & Central Asia
ARM,1987,,,,,Europe & Central Asia
ARM,1988,,,,,Europe & Central Asia
ARM,1989,,,,,Europe & Central Asia
ARM,1990,24350.492,3.538171,2.9485805,58440.266,Europe & Central Asia
ARM,1991,22093.76,3.505258,2.9629829,60260.035,Europe & Central Asia
ARM,1992,12738.517,3.442817,2.9774559,59635.793,Europe & Central Asia
ARM,1993,12250.944,3.363108,2.9919991,58694.566,Europe & Central Asia
ARM,1994,9502.2441,3.283667,3.0066137,58528.973,Europe & Central Asia
ARM,1995,9896.9346,3.217348,3.0212996,58139.168,Europe & Central Asia
ARM,1996,10904.49,3.168221,3.0366135,57963.188,Europe & Central Asia
ARM,1997,11346.622,3.133089,3.0520051,57377.797,Europe & Central Asia
ARM,1998,10348.783,3.108687,3.0674744,56175.672,Europe & Central Asia
ARM,1999,11392.796,3.089022,3.0830224,54096.863,Europe & Central Asia
ARM,2000,11660.347,3.069591,3.098649,51764.676,Europe & Central Asia
ARM,2001,12325.813,3.050687,3.0984523,49573.98,Europe & Central Asia
ARM,2002,13338.325,3.033978,3.0982556,48076.309,Europe & Central Asia
ARM,2003,15183.273,3.017932,3.0980592,47382.797,Europe & Central Asia
ARM,2004,16171.64,3.00072,3.0978625,47319.32,Europe & Central Asia
ARM,2005,17958.92,2.981269,3.0976658,48414.008,Europe & Central Asia
ARM,2006,20416.375,2.958307,3.1003735,50119.387,Europe & Central Asia
ARM,2007,23115.152,2.932618,3.1030834,51722.707,Europe & Central Asia
ARM,2008,25132.729,2.907618,3.1057956,53598.27,Europe & Central Asia
ARM,2009,23216.514,2.888092,3.1085103,53848.508,Europe & Central Asia
ARM,2010,25550.779,2.877319,3.1112275,54532.488,Europe & Central Asia
ARM,2011,28177.777,2.876538,3.1139567,55731.418,Europe & Central Asia
ARM,2012,33102.273,2.884234,3.1166916,61172.039,Europe & Central Asia
ARM,2013,32769.961,2.897588,3.119432,66889.352,Europe & Central Asia
ARM,2014,31430.551,2.912409,3.1221781,94606.445,Europe & Central Asia
ARM,2015,32639.053,2.925553,3.1249301,80520.227,Europe & Central Asia
ARM,2016,33254.652,2.936143,3.1276877,87297.313,Europe & Central Asia
ARM,2017,38221.715,2.944791,3.130451,95323.906,Europe & Central Asia
ARM,2018,40110.84,2.951745,3.13322,97055.133,Europe & Central Asia
ARM,2019,43582.574,2.957731,3.1359947,98945.867,Europe & Central Asia
ATG,1950,,,,,Latin America & Caribbean
ATG,1951,,,,,Latin America & Caribbean
ATG,1952,,,,,Latin America & Caribbean
ATG,1953,,,,,Latin America & Caribbean
ATG,1954,,,,,Latin America & Caribbean
ATG,1955,,,,,Latin America & Caribbean
ATG,1956,,,,,Latin America & Caribbean
ATG,1957,,,,,Latin America & Caribbean
ATG,1958,,,,,Latin America & Caribbean
ATG,1959,,,,,Latin America & Caribbean
ATG,1960,,,,,Latin America & Caribbean
ATG,1961,,,,,Latin America & Caribbean
ATG,1962,,,,,Latin America & Caribbean
ATG,1963,,,,,Latin America & Caribbean
ATG,1964,,,,,Latin America & Caribbean
ATG,1965,,,,,Latin America & Caribbean
ATG,1966,,,,,Latin America & Caribbean
ATG,1967,,,,,Latin America & Caribbean
ATG,1968,,,,,Latin America & Caribbean
ATG,1969,,,,,Latin America & Caribbean
ATG,1970,400.10852,.064177,,683.20038,Latin America & Caribbean
ATG,1971,430.62564,.064357,,700.21405,Latin America & Caribbean
ATG,1972,461.30896,.064133,,716.50928,Latin America & Caribbean
ATG,1973,496.21533,.06365,,729.03015,Latin America & Caribbean
ATG,1974,484.84735,.06312,,746.87567,Latin America & Caribbean
ATG,1975,451.05469,.062675,,763.99042,Latin America & Caribbean
ATG,1976,406.51089,.062367,,773.0882,Latin America & Caribbean
ATG,1977,452.11838,.062159,,762.25507,Latin America & Caribbean
ATG,1978,456.77496,.062036,,751.33026,Latin America & Caribbean
ATG,1979,574.48907,.061952,,778.03839,Latin America & Caribbean
ATG,1980,492.55804,.061865,,795.15961,Latin America & Caribbean
ATG,1981,527.92883,.0618,,820.99561,Latin America & Caribbean
ATG,1982,549.06342,.061779,,821.17883,Latin America & Caribbean
ATG,1983,658.75079,.061787,,815.62726,Latin America & Caribbean
ATG,1984,609.98914,.061786,,823.37939,Latin America & Caribbean
ATG,1985,512.90161,.061786,,841.74091,Latin America & Caribbean
ATG,1986,667.64362,.061754,,876.2829,Latin America & Caribbean
ATG,1987,714.68359,.061717,,932.04443,Latin America & Caribbean
ATG,1988,748.24927,.061771,,998.69989,Latin America & Caribbean
ATG,1989,797.37274,.062008,,1074.6082,Latin America & Caribbean
ATG,1990,844.70886,.062528,,1138.6962,Latin America & Caribbean
ATG,1991,835.47382,.063367,,1198.1925,Latin America & Caribbean
ATG,1992,835.7832,.064471,,1247.6757,Latin America & Caribbean
ATG,1993,856.67377,.065777,,1288.4198,Latin America & Caribbean
ATG,1994,937.68573,.067204,,1331.7418,Latin America & Caribbean
ATG,1995,861.33765,.06867,,1386.8632,Latin America & Caribbean
ATG,1996,932.19232,.070173,,1453.8148,Latin America & Caribbean
ATG,1997,952.43005,.071704,,1526.631,Latin America & Caribbean
ATG,1998,653.43854,.073224,,1639.5989,Latin America & Caribbean
ATG,1999,948.62012,.074674,,1803.8036,Latin America & Caribbean
ATG,2000,1167.7734,.076016,,2014.5929,Latin America & Caribbean
ATG,2001,960.73828,.077212,,2176.8965,Latin America & Caribbean
ATG,2002,987.71838,.078295,,2406.189,Latin America & Caribbean
ATG,2003,1116.7867,.0793,,2712.4336,Latin America & Caribbean
ATG,2004,879.78088,.080336,,3138.0879,Latin America & Caribbean
ATG,2005,1335.8951,.081465,,3794.271,Latin America & Caribbean
ATG,2006,1514.741,.082704,,4862.8877,Latin America & Caribbean
ATG,2007,1901.7526,.084026,,6320.8281,Latin America & Caribbean
ATG,2008,1946.299,.085397,,8258.0664,Latin America & Caribbean
ATG,2009,1832.5088,.086746,,10563.456,Latin America & Caribbean
ATG,2010,1850.2682,.088028,,12565.775,Latin America & Caribbean
ATG,2011,1945.6765,.089253,,13455.836,Latin America & Caribbean
ATG,2012,1951.7986,.090409,,12685.438,Latin America & Caribbean
ATG,2013,1745.9978,.091516,,11986.787,Latin America & Caribbean
ATG,2014,842.48627,.092562,,11352.886,Latin America & Caribbean
ATG,2015,1536.0659,.093566,,10892.728,Latin America & Caribbean
ATG,2016,1534.1324,.094527,,10399.883,Latin America & Caribbean
ATG,2017,1367.4871,.095426,,9718.627,Latin America & Caribbean
ATG,2018,1558.2089,.096286,,10382.612,Latin America & Caribbean
ATG,2019,1603.8545,.097118,,10975.731,Latin America & Caribbean
AUS,1950,114123.63,8.354106173392823,2.6673019,488582.41,East Asia & Pacific
AUS,1951,110532.14,8.599922572520816,2.6743436,525233.5,East Asia & Pacific
AUS,1952,109025.1,8.782429781039145,2.6814034,536686.56,East Asia & Pacific
AUS,1953,122817.01,8.950892265545825,2.6884823,557550.44,East Asia & Pacific
AUS,1954,131921.39,9.159148134752174,2.6955798,586374.94,East Asia & Pacific
AUS,1955,138513.94,9.374454312787208,2.7026958,615937.69,East Asia & Pacific
AUS,1956,140626.06,9.600318607761423,2.7114515,637356.75,East Asia & Pacific
AUS,1957,141599.95,9.814506912882123,2.7202356,658734.63,East Asia & Pacific
AUS,1958,152881.22,10.01933206866172,2.7290478,687579.13,East Asia & Pacific
AUS,1959,162855.89,10.23806606907287,2.7378891,718960.06,East Asia & Pacific
AUS,1960,165419.75,10.47001891669602,2.7467585,744405.69,East Asia & Pacific
AUS,1961,170311.69,10.71005321454297,2.768153,760936.63,East Asia & Pacific
AUS,1962,179626.22,10.90826557382416,2.7897136,788224.25,East Asia & Pacific
AUS,1963,192393.91,11.11694835484176,2.8114424,821048.75,East Asia & Pacific
AUS,1964,201940.23,11.33604470026651,2.8333406,863141.19,East Asia & Pacific
AUS,1965,204649.67,11.559445820095,2.8554094,896798.44,East Asia & Pacific
AUS,1966,218782.98,11.77740790998513,2.8776498,931355.56,East Asia & Pacific
AUS,1967,228736.41,11.99686852779059,2.9000635,970226.38,East Asia & Pacific
AUS,1968,246073.59,12.22867200446398,2.9226518,1012568.6,East Asia & Pacific
AUS,1969,264889.34,12.50931110855705,2.9454162,1064786,East Asia & Pacific
AUS,1970,275292.34,12.793034,2.9683578,1116206,East Asia & Pacific
AUS,1971,285965.41,13.033133,2.9919927,1161893.8,East Asia & Pacific
AUS,1972,295046.56,13.244171,3.0158162,1208341.3,East Asia & Pacific
AUS,1973,308242.97,13.431794,3.0398293,1255666.3,East Asia & Pacific
AUS,1974,297153.72,13.60557,3.0640335,1284884.8,East Asia & Pacific
AUS,1975,303125.44,13.773288,3.0884304,1312046.9,East Asia & Pacific
AUS,1976,316724,13.935731,3.1130216,1346795.8,East Asia & Pacific
AUS,1977,322573.34,14.092548,3.1378088,1385536.5,East Asia & Pacific
AUS,1978,337628.53,14.249401,3.1627932,1431094,East Asia & Pacific
AUS,1979,348575.31,14.413,3.1879766,1484589.5,East Asia & Pacific
AUS,1980,360226.41,14.588405,3.2133603,1535867.1,East Asia & Pacific
AUS,1981,376529.06,14.777243,3.2326047,1602208.3,East Asia & Pacific
AUS,1982,367700.25,14.979205,3.2519648,1648038.3,East Asia & Pacific
AUS,1983,389328.59,15.194641,3.2714405,1689566.9,East Asia & Pacific
AUS,1984,404517.97,15.423166,3.2910333,1742347,East Asia & Pacific
AUS,1985,415789.56,15.663663,3.3107429,1795768.9,East Asia & Pacific
AUS,1986,427613.59,15.917572,3.3305707,1849092,East Asia & Pacific
AUS,1987,462908.56,16.183168,3.3505173,1923072.6,East Asia & Pacific
AUS,1988,490373.69,16.452255,3.3705833,2025909.6,East Asia & Pacific
AUS,1989,507402.88,16.713989,3.3907697,2141520.3,East Asia & Pacific
AUS,1990,507695.97,16.960597,3.4110768,2247378.8,East Asia & Pacific
AUS,1991,507724.75,17.18924,3.4236228,2368301.3,East Asia & Pacific
AUS,1992,527872.69,17.402173,3.4362152,2515180.3,East Asia & Pacific
AUS,1993,547020.69,17.603205,3.4488537,2680929.5,East Asia & Pacific
AUS,1994,572406.19,17.798529,3.4615388,2862218.8,East Asia & Pacific
AUS,1995,602171.25,17.993074,3.4742706,3020165,East Asia & Pacific
AUS,1996,635900.69,18.189277,3.4870493,3139764,East Asia & Pacific
AUS,1997,667289.56,18.387214,3.4998748,3236536.8,East Asia & Pacific
AUS,1998,690270.06,18.587021,3.5127478,3337077,East Asia & Pacific
AUS,1999,725861.63,18.788186,3.5256677,3443201.5,East Asia & Pacific
AUS,2000,746969,18.991431,3.5386355,3387999.3,East Asia & Pacific
AUS,2001,771091.56,19.194672,3.5275118,3346541,East Asia & Pacific
AUS,2002,789873.25,19.401368,3.5164235,3318803,East Asia & Pacific
AUS,2003,823659.44,19.624166,3.5053697,3457221.8,East Asia & Pacific
AUS,2004,853504.56,19.879649,3.4943507,3613358.5,East Asia & Pacific
AUS,2005,917886.69,20.17854,3.4833665,3796032,East Asia & Pacific
AUS,2006,937622.88,20.526303,3.4724166,3904559.3,East Asia & Pacific
AUS,2007,964050.38,20.916344,3.4615014,4011202.8,East Asia & Pacific
AUS,2008,1015878.1,21.332282,3.4506202,4103279.3,East Asia & Pacific
AUS,2009,1013711.3,21.750851,3.4397736,4165241,East Asia & Pacific
AUS,2010,1112663.8,22.154679,3.4289608,4241993,East Asia & Pacific
AUS,2011,1175046.3,22.538001,3.442167,4348664,East Asia & Pacific
AUS,2012,1170344.3,22.903948,3.4554243,4862428,East Asia & Pacific
AUS,2013,1227129.3,23.254913,3.4687328,5402773.5,East Asia & Pacific
AUS,2014,1225111.1,23.596424,3.4820924,6004095.5,East Asia & Pacific
AUS,2015,1165804.6,23.932502,3.4955034,5897907.5,East Asia & Pacific
AUS,2016,1249462,24.262712,3.5089662,6006131.5,East Asia & Pacific
AUS,2017,1291582.3,24.58462,3.5224807,5693317.5,East Asia & Pacific
AUS,2018,1350395.3,24.898152,3.5360475,5795476.5,East Asia & Pacific
AUS,2019,1364677.8,25.203198,3.5496662,5899094,East Asia & Pacific
AUT,1950,41605.027,6.980751367830716,2.5526404,124693.71,Europe & Central Asia
AUT,1951,43706.105,6.981104630171921,2.5370359,131125.92,Europe & Central Asia
AUT,1952,44922.387,6.973375096554041,2.5215268,134161.55,Europe & Central Asia
AUT,1953,47309.063,6.978117259503907,2.5061126,134720.88,Europe & Central Asia
AUT,1954,50657.719,6.985893830770478,2.4907925,137733,Europe & Central Asia
AUT,1955,55541.887,6.992613974845486,2.4755661,144769.09,Europe & Central Asia
AUT,1956,59629.859,6.998124099406665,2.4610722,150143.78,Europe & Central Asia
AUT,1957,62760.438,7.011713660094879,2.4466634,155974.73,Europe & Central Asia
AUT,1958,65324.34,7.033353378373694,2.4323387,161176.14,Europe & Central Asia
AUT,1959,67548.266,7.060503701189697,2.418098,166653.31,Europe & Central Asia
AUT,1960,72448.734,7.09382795538466,2.4039407,176051.73,Europe & Central Asia
AUT,1961,76432.492,7.132945519984975,2.4269817,185864.66,Europe & Central Asia
AUT,1962,78591.688,7.176797567919043,2.4502435,194055.83,Europe & Central Asia
AUT,1963,81837.195,7.223046616032425,2.4737284,201935.83,Europe & Central Asia
AUT,1964,85747.602,7.271352841312115,2.4974382,213113.44,Europe & Central Asia
AUT,1965,88459.398,7.318750472010421,2.5213754,222430.61,Europe & Central Asia
AUT,1966,92929.586,7.37026437694537,2.545542,235490.78,Europe & Central Asia
AUT,1967,95787.141,7.425558092936007,2.5666821,247181.19,Europe & Central Asia
AUT,1968,99937.039,7.464215840521548,2.5832193,258694.03,Europe & Central Asia
AUT,1969,104938.34,7.490036629797963,2.5998628,272342.06,Europe & Central Asia
AUT,1970,111568.63,7.516239,2.6166139,289522.31,Europe & Central Asia
AUT,1971,117567.72,7.550339999999999,2.6336994,310010.19,Europe & Central Asia
AUT,1972,124571.89,7.581117,2.650897,331518.09,Europe & Central Asia
AUT,1973,130781.7,7.607065,2.6682065,353166.28,Europe & Central Asia
AUT,1974,135338.33,7.62629,2.6856289,373988.53,Europe & Central Asia
AUT,1975,136221.31,7.637689,2.7031653,392269.25,Europe & Central Asia
AUT,1976,139693.34,7.640749,2.7208164,409228.34,Europe & Central Asia
AUT,1977,145573.97,7.636576,2.7385824,426833.75,Europe & Central Asia
AUT,1978,145074.27,7.627758999999999,2.7564645,439898.03,Europe & Central Asia
AUT,1979,151004.61,7.617883999999999,2.7744634,456838.78,Europe & Central Asia
AUT,1980,152806.38,7.609751999999999,2.7925799,476008.63,Europe & Central Asia
AUT,1981,152377.88,7.604513,2.8093748,508274.63,Europe & Central Asia
AUT,1982,153064.78,7.602181,2.8262711,554122.63,Europe & Central Asia
AUT,1983,156258.77,7.603102,2.8432689,613216.94,Europe & Central Asia
AUT,1984,155366.94,7.607292999999999,2.8603687,680575.75,Europe & Central Asia
AUT,1985,158705.05,7.614868,2.8775716,734954,Europe & Central Asia
AUT,1986,166262.31,7.625393,2.8948777,771044.31,Europe & Central Asia
AUT,1987,173161.45,7.639352,2.9122882,813302.31,Europe & Central Asia
AUT,1988,184286.41,7.65884,2.9298031,865317,Europe & Central Asia
AUT,1989,194189.27,7.686572,2.9474237,925880.81,Europe & Central Asia
AUT,1990,205574.16,7.723948999999999,2.9651499,992590.13,Europe & Central Asia
AUT,1991,214933.05,7.772701,2.9799986,1067434,Europe & Central Asia
AUT,1992,223888.77,7.830933,2.9949219,1140226,Europe & Central Asia
AUT,1993,228787.2,7.892086,3.0099196,1206464.5,Europe & Central Asia
AUT,1994,240059.08,7.947209,3.0249929,1266279.5,Europe & Central Asia
AUT,1995,250433.94,7.990120999999999,3.0401413,1308685,Europe & Central Asia
AUT,1996,256307.31,8.017863,3.0553656,1335529,Europe & Central Asia
AUT,1997,269415.34,8.032876,3.0706663,1324891.5,Europe & Central Asia
AUT,1998,280194.75,8.04105,3.0860434,1314042.6,Europe & Central Asia
AUT,1999,290596.13,8.051112999999999,3.1014977,1295630.5,Europe & Central Asia
AUT,2000,306927.56,8.069276,3.1170292,1281770.3,Europe & Central Asia
AUT,2001,299963.13,8.097747999999999,3.1332309,1248426.9,Europe & Central Asia
AUT,2002,306288.47,8.134411999999999,3.1495168,1204511.1,Europe & Central Asia
AUT,2003,313908.28,8.175851999999999,3.1658871,1232563.8,Europe & Central Asia
AUT,2004,326475.03,8.216804999999999,3.182343,1267787,Europe & Central Asia
AUT,2005,357373.03,8.25365,3.198884,1303561.5,Europe & Central Asia
AUT,2006,364390.5,8.285342999999999,3.2155108,1423073.9,Europe & Central Asia
AUT,2007,376847.22,8.313737,3.2322247,1527605.4,Europe & Central Asia
AUT,2008,390540.63,8.341531999999999,3.2490249,1680925.3,Europe & Central Asia
AUT,2009,373127.28,8.372662999999999,3.2659128,1866903,Europe & Central Asia
AUT,2010,385229.06,8.409948999999999,3.2828882,1974955.4,Europe & Central Asia
AUT,2011,402328.38,8.453500999999999,3.2936523,2107997.3,Europe & Central Asia
AUT,2012,409657.38,8.502227,3.3044519,2366319.8,Europe & Central Asia
AUT,2013,404381.13,8.556189,3.3152869,2448908,Europe & Central Asia
AUT,2014,423224.03,8.615214,3.3261573,2550435.5,Europe & Central Asia
AUT,2015,430623.88,8.678659999999999,3.3370633,2696989.3,Europe & Central Asia
AUT,2016,436191.06,8.747301,3.3480053,2797338.3,Europe & Central Asia
AUT,2017,458231.59,8.819901,3.358983,2802257.3,Europe & Central Asia
AUT,2018,470960.75,8.891387999999999,3.3699968,2835065,Europe & Central Asia
AUT,2019,477705.5,8.955102,3.3810463,2875459.8,Europe & Central Asia
AZE,1950,,,,,Europe & Central Asia
AZE,1951,,,,,Europe & Central Asia
AZE,1952,,,,,Europe & Central Asia
AZE,1953,,,,,Europe & Central Asia
AZE,1954,,,,,Europe & Central Asia
AZE,1955,,,,,Europe & Central Asia
AZE,1956,,,,,Europe & Central Asia
AZE,1957,,,,,Europe & Central Asia
AZE,1958,,,,,Europe & Central Asia
AZE,1959,,,,,Europe & Central Asia
AZE,1960,,,,,Europe & Central Asia
AZE,1961,,,,,Europe & Central Asia
AZE,1962,,,,,Europe & Central Asia
AZE,1963,,,,,Europe & Central Asia
AZE,1964,,,,,Europe & Central Asia
AZE,1965,,,,,Europe & Central Asia
